mole_id,canonical_SMILES,logc,IE_exp,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,IE_predicted
91,CCCCCCCCC[N+]1C=CC=CN=1.[I-],-3,87.7,4.24263828178195,4.24263828178195,0.0,0.0,0.3750515753809965,9.8125,334.245,311.061,334.090596736,92,0,0.19580324646460345,-1.0,1.0,0.19580324646460345,0.9375,1.625,2.25,126.90400013303162,10.101951607159599,1.9845500557888462,-1.9780528883357837,2.0583779833815106,-2.9960030940555216,4.761415027813404,-0.7538572848886663,2.2929598962385076,2.2499986477508434e-06,238.9477267883699,10.769738424614747,10.23864699026003,12.396145281436352,7.431851652578137,6.239732326697707,6.239732326697707,4.082905367517559,4.082905367517559,2.661069336182878,2.661069336182878,1.7245179620746867,1.7245179620746867,-0.19000000000000017,3145.9409776392326,15.81,11.300006045061513,8.019670244581905,116.47739558259337,23.97664012526206,0.0,12.741599977525652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.70964824946586,17.585870499688657,12.487188691387619,6.196843571613076,28.658443060407244,0.0,0.0,5.098681808301038,0.0,58.41424496608527,0.0,24.52642128014937,0.0,0.0,28.658443060407244,0.0,0.0,0.0,5.098681808301038,6.544756405912575,0.0,51.8694885601727,24.52642128014937,0.0,0.0,0.0,16.77,0.0,0.0,0.0,23.97664012526206,0.0,6.544756405912575,44.94575136048208,0.0,29.208224215294557,12.022419007991662,0.0,2.0198838655832705,0.0,0.0,4.24263828178195,0.0,0.0,3.995532193976458,13.416221317613365,3.3257243410449577,0.0,0.6923076923076923,16,0,2,0,0,0,0,0,1,1,0,0,1,0,3,1,8,0,0,0,0,0,11.165818473276408,1,0.12370000000000081,62.425000000000054,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,90.42851971204234
92,CCCCCCCC[N+]1C=CC=CN=1.[I-],-3,89.2,4.229373818972033,4.229373818972033,0.0,0.0,0.3840944489644076,9.666666666666666,320.2180000000001,299.04999999999995,320.074946672,86,0,0.19580324646460345,-1.0,1.0,0.19580324646460345,1.0,1.7333333333333334,2.4,126.90400012417155,10.121796729142751,1.9821971993028413,-1.9654311776230604,2.0372749716743677,-2.9960029005594095,4.7613837744169,-0.7538572387227235,2.247051198527206,1.9599990032005267e-06,226.32354542715237,10.0626316434282,9.531540209073482,11.689038500249804,6.931851652578136,5.739732326697707,5.739732326697707,3.7293519769242853,3.7293519769242853,2.411069336182878,2.411069336182878,1.5477412667780501,1.5477412667780501,-0.19000000000000017,1905.4994163510707,14.81,10.331938705028493,7.706012939872242,110.11245346819676,23.97664012526206,0.0,12.741599977525652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.288826626539844,17.585870499688657,12.487188691387619,6.196843571613076,28.658443060407244,0.0,0.0,5.098681808301038,0.0,51.99342334315926,0.0,24.52642128014937,0.0,0.0,28.658443060407244,0.0,0.0,0.0,5.098681808301038,6.544756405912575,0.0,45.448666937246685,24.52642128014937,0.0,0.0,0.0,16.77,0.0,0.0,0.0,23.97664012526206,0.0,6.544756405912575,38.524929737556064,0.0,29.208224215294557,12.022419007991662,0.0,2.0137110260770976,0.0,0.0,4.229373818972033,0.0,0.0,3.987927740349277,11.952811110746717,3.316176303854875,0.0,0.6666666666666666,15,0,2,0,0,0,0,0,1,1,0,0,1,0,3,1,7,0,0,0,0,0,10.201067481431465,1,-0.26639999999999886,57.80800000000005,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90.92610777661206
93,CCOC1C=CC(=CC=1)/C=N/NC(=S)N,-3,81.0,5.302629493155287,5.302629493155287,0.15017265869718988,0.15017265869718988,0.45803737354918045,10.2,223.301,210.19699999999997,223.077933036,80,0,0.18380175695854187,-0.49388935454286115,0.49388935454286115,0.18380175695854187,1.5333333333333334,2.2,2.7333333333333334,32.092046071419986,10.210847571309,1.911124330679181,-2.0149405372296814,2.099536989534308,-2.2347220463471995,7.797399466531217,0.3400161429433929,2.2042614967034746,2.5578978548839064,348.19006291232483,11.096011838247808,8.434918572751988,9.251415153679714,7.21954535281284,4.534553367977908,4.9428016584417716,2.73630135435435,3.1761277599817976,1.5794678455774414,1.670754938494969,0.987216209492014,1.0399208371614872,-1.62,2336.517186505683,11.454738415545588,5.975542972832349,4.415865199606441,94.11870844051101,10.470530430962235,5.749511833283905,5.112436884724758,0.0,0.0,0.0,5.425791397110385,0.0,5.101407525739723,0.0,0.0,48.97053040828075,0.0,12.821482544048234,4.736862953800049,23.54491090730677,0.0,5.425791397110385,10.835075002901908,6.923737199690624,6.606881964512918,29.828919765543436,0.0,5.749511833283905,15.896321828072619,0.0,5.749511833283905,12.217873443046695,17.93391942877299,0.0,0.0,12.487188691387619,29.366875799586165,0.0,0.0,0.0,59.64,0.0,0.0,0.0,5.112436884724758,6.606881964512918,11.3129633249809,0.0,6.2146005795353165,31.18920547353706,22.745072365896803,10.470530430962235,5.302629493155287,4.599097127219421,0.0,3.984918422743549,8.634506636574638,0.844402662299488,7.5582511337868485,1.633815192743764,2.6090459981436713,0.0,0.2,15,3,4,0,0,0,0,1,0,1,0,0,3,2,5,0,4,0,0,0,0,0,4.563218776309745,1,1.2524,65.12610000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.1141393843838
94,NC(=S)N/N=C/C1=CC=C(C=C1)O,-3,89.0,8.96940993218275,8.96940993218275,0.1203966154362981,0.1203966154362981,0.3661509547420257,10.153846153846153,195.247,186.17499999999998,195.046632908,68,0,0.18380175695854187,-0.5079662355248351,0.5079662355248351,0.18380175695854187,1.4615384615384615,2.076923076923077,2.6153846153846154,32.09204595029744,10.213816764035146,1.8754570948368807,-1.9456622639874523,2.06862635477567,-2.2346754158062923,7.797398305188472,0.47507769233866404,2.077411286298338,2.5871999483599426,320.66595348418105,9.681798275874712,6.766777096601535,7.583273677529261,6.1815405503520555,3.5582541047145955,3.9665023951784586,2.3257852818137756,2.7656116874412224,1.2814520466253996,1.3727391395429274,0.7308187154664255,0.7835233431358984,-1.6199999999999999,814.3452242289485,9.467873462214413,4.416571424149985,3.525068970386547,81.06951273440694,10.84019487200289,5.749511833283905,5.112436884724758,0.0,0.0,0.0,5.425791397110385,0.0,5.101407525739723,0.0,0.0,42.04679320859013,0.0,6.2146005795353165,5.106527394840706,23.54491090730677,0.0,5.425791397110385,10.835075002901908,0.0,0.0,29.828919765543436,0.0,5.749511833283905,11.15945887427257,0.0,5.749511833283905,12.217873443046695,16.43356485910078,0.0,0.0,5.563451491696996,29.36687579958616,0.0,0.0,0.0,70.64,0.0,0.0,0.0,10.861948718008662,0.0,5.563451491696996,0.0,30.480068853381756,0.0,22.745072365896803,10.84019487200289,0.0,4.544616717057193,0.0,12.837748724489796,8.420721503107416,0.22171747711430267,6.587695578231292,1.5541666666666667,0.0,0.0,0.0,13,4,4,0,0,0,0,1,0,1,0,0,3,3,5,0,2,0,0,0,0,0,3.21657995236032,1,0.5593000000000001,55.62190000000002,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.9223971886578
95,COC1C=C(/C=N/NC(=S)N)C=CC=1O,-3,88.0,9.322696969219788,9.322696969219788,0.08051377341059895,0.08051377341059895,0.3979016448536496,10.2,225.273,214.18499999999997,225.057197592,80,0,0.18380175701783813,-0.5042543334993201,0.5042543334993201,0.18380175701783813,1.6666666666666667,2.4,3.0,32.09204608645143,10.191384226800281,1.9981237464321113,-2.0276552436083333,2.2483694118364284,-2.2347754115386986,7.797399662977339,0.3731974705788765,2.1975733179272114,2.7791679078150553,392.9438885854427,11.259148545064338,8.097675117875772,8.914171698803498,7.1302289553358,4.087293207077057,4.49554149754092,2.665539285753059,3.1053656913805066,1.592142653471395,1.6834297463889225,0.9449476883567324,0.9976523160262054,-1.8199999999999996,2114.0655318459776,11.25587253414264,5.1580384641968005,3.4311968823972663,92.54800007831044,15.57705782580294,0.0,16.611460551292566,0.0,0.0,0.0,5.425791397110385,0.0,5.101407525739723,0.0,0.0,35.98042614012852,0.0,13.32439812081285,9.843390348640755,23.54491090730677,0.0,5.425791397110385,10.835075002901908,0.0,7.109797541277533,23.762552697081826,0.0,11.49902366656781,15.896321828072619,0.0,11.49902366656781,12.217873443046695,23.543362400378314,0.0,0.0,5.563451491696996,23.300508731124552,0.0,0.0,0.0,79.87,0.0,5.106527394840706,0.0,10.861948718008662,5.749511833283905,5.563451491696996,19.39076518927446,12.13273413692322,0.0,22.745072365896803,10.470530430962235,4.930499469849668,4.568549330225917,0.0,13.184930030654238,8.357886642311247,0.464101736373562,4.836934523809524,1.515,0.0,1.4754316001091794,0.1111111111111111,15,4,5,0,0,0,0,1,0,1,0,0,4,3,6,0,3,0,0,0,0,0,3.8705482319469366,1,0.5678999999999998,62.17390000000002,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.48195796562077
96,NC(=S)N/N=C/C1C=CC=CN=1,-3,78.0,5.142767699672461,5.142767699672461,0.14090844671201852,0.14090844671201852,0.3888165831685101,10.0,180.23600000000002,172.172,180.046967256,62,0,0.18380258390536303,-0.37489618901066774,0.37489618901066774,0.18380258390536303,1.6666666666666667,2.5,3.0833333333333335,32.09204588253778,10.373698793462045,1.839921403550966,-1.9244223030907106,1.8644091849195399,-2.2353855065993957,7.797397227086932,1.0380939321501024,2.0547646865867337,2.5226896190332324,282.71766698435664,8.811554787871634,6.266777096601535,7.083273677529261,5.787693700234704,3.2837609240106507,3.692009214474514,1.9888561046470925,2.4286825102745397,1.059333234361436,1.1506203272789635,0.614364021454207,0.6670686491236799,-1.49,567.1150534979386,8.605147478591816,4.400732977167427,3.0668660978491387,75.49492696315741,5.733667477162185,0.0,5.112436884724758,0.0,0.0,0.0,10.409769918057593,0.0,5.101407525739723,0.0,6.06636706846161,24.350607579969914,6.196843571613076,11.908528574383777,0.0,23.54491090730677,0.0,10.409769918057593,10.835075002901908,0.0,0.0,30.089872771846366,0.0,0.0,11.15945887427257,0.0,0.0,12.217873443046695,16.311015985207284,0.0,0.0,5.693927994848461,29.497352302737628,0.0,0.0,0.0,63.3,0.0,0.0,0.0,5.112436884724758,0.0,5.693927994848461,0.0,12.411444151148393,18.19910120538483,27.72905088684401,5.733667477162185,0.0,4.543426660787771,4.002190098261527,3.878315854119426,8.326582892416226,0.0,5.5259919585118,3.22349253590325,0.0,0.0,0.0,12,3,4,0,0,0,0,0,1,1,0,0,3,2,5,1,2,0,0,0,0,0,3.1557463568690114,1,0.24869999999999998,51.75210000000001,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75.9068059025393
97,NC(=O)N/N=C/C1=CC2=C(N1)C=CC=C2,-3,63.0,10.348815822625346,10.348815822625346,0.6783693415637859,-0.6783693415637859,0.4953872607268386,10.933333333333334,202.217,192.13699999999997,202.08546094,76,0,0.33206552759937824,-0.35370700975298636,0.35370700975298636,0.33206552759937824,1.4666666666666666,2.2666666666666666,3.0,16.161857798780552,10.241409005238088,1.9590650203800566,-1.8837851729480104,2.1241014077160947,-2.2384920040928633,5.893535275829075,0.24919374971311772,2.5897848522451135,2.2182284819884037,481.87167488242983,10.673362107437434,7.896913770291203,7.896913770291203,7.2540201954234895,4.41798064029795,4.41798064029795,3.046182875941544,3.046182875941544,1.9291791000360985,1.9291791000360985,1.330804551928457,1.330804551928457,-2.2999999999999994,3848.4202904362387,9.262629868400023,3.8306299865595252,2.1363756331386217,85.96884578779932,10.717645998109393,0.0,0.0,0.0,0.0,6.031114512338072,0.0,10.220328581182207,5.101407525739723,0.0,18.19910120538483,12.13273413692322,10.902924932081056,11.908528574383777,4.794537184071822,23.14864002395445,0.0,10.409769918057593,10.835075002901908,0.0,0.0,36.02576333715651,0.0,0.0,11.15945887427257,4.794537184071822,0.0,0.0,17.229693612820597,0.0,0.0,5.693927994848461,35.43324286804777,0.0,10.902924932081056,0.0,83.27000000000001,6.031114512338072,4.794537184071822,0.0,0.0,0.0,16.596852926929518,6.2146005795353165,0.0,30.33183534230805,15.511177443797315,5.733667477162185,0.0,0.0,13.476690917107582,4.75097836356765,8.820432413706223,0.0,9.113842750062988,1.504722222222222,0.0,0.0,0.0,15,4,5,0,0,0,2,1,1,2,0,0,2,3,5,1,2,0,0,0,0,0,2.365447181886336,2,1.1701,58.61180000000001,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65.49239252629687
98,CNC(=O)N/N=C/C1C=CC=CN=1,-3,52.0,10.645633345930964,10.645633345930964,0.35446192365835194,-0.35446192365835194,0.5063998744686976,9.923076923076923,178.19500000000002,168.11499999999998,178.08546094,68,0,0.3344188037594738,-0.33974568446514547,0.33974568446514547,0.3344188037594738,1.6153846153846154,2.4615384615384617,3.076923076923077,16.164833443721,10.373641826064356,1.8938764856695247,-1.9469228818619129,1.8652037565100028,-2.282204926336648,5.7923727956314695,0.2431776173378323,2.1906014484368055,2.4547870551893514,296.27215329760946,9.518661569058182,7.18942682741191,7.18942682741191,6.325698502695489,3.745085789415838,3.745085789415838,2.203729479767894,2.203729479767894,1.277747283978106,1.277747283978106,0.6652727824851004,0.6652727824851004,-1.9099999999999995,1042.7262894559194,9.180171325518485,4.86563626325591,3.3263368208329203,75.87258241698822,5.316788604006331,0.0,0.0,0.0,0.0,6.031114512338072,4.9839785209472085,10.220328581182207,5.101407525739723,0.0,6.06636706846161,12.13273413692322,13.244515554290267,11.908528574383777,4.794537184071822,12.24571509187339,0.0,15.726558522063925,5.101407525739723,0.0,7.04767198267719,30.089872771846366,0.0,0.0,10.742580001116716,4.794537184071822,0.0,0.0,24.277365595497788,0.0,0.0,5.693927994848461,29.497352302737628,0.0,0.0,0.0,66.38,0.0,4.794537184071822,0.0,6.031114512338072,5.693927994848461,0.0,13.262272562212505,12.263210640074686,12.13273413692322,20.827966047803645,0.0,0.0,0.0,14.626033478206097,6.029853395061728,2.953632842025699,0.0,5.082835490677753,3.1215133692365833,0.0,1.5194647581254723,0.125,13,2,5,0,0,0,2,0,1,1,0,0,3,2,5,1,2,0,0,0,0,0,3.435951884949601,1,0.3444999999999999,49.42240000000002,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,54.20676607882364
99,CCCCCCCCCCCCCSC1=NC2=C(N1)C=CC=C2,-3,95.7,4.609011119611925,4.609011119611925,1.0678511583519423,1.0678511583519423,0.3168692635766033,11.347826086956522,332.55699999999996,300.30100000000004,332.22862002399995,128,0,0.16586195086362182,-0.3329049554011127,0.3329049554011127,0.16586195086362182,0.8260869565217391,1.434782608695652,2.0869565217391304,32.1665543586954,10.061751517007524,2.0152515632735146,-2.0193980337593733,2.2047168982876646,-1.845370158962367,7.986762908986814,0.5546826013423005,2.9839438705600854,1.4211664498508703,502.1761246427991,16.167079650113287,14.6501443369609,15.466640917888625,11.398178147766924,9.474469925702877,10.460068485356366,6.443100640179419,7.526722396305082,4.354320062704164,5.313905520235388,2.9328696704360553,3.819703830119478,-0.9600000000000001,244525.24836078731,18.37968701774691,11.556539161794056,7.430099142613554,145.40923356571412,4.9839785209472085,0.0,5.156436481820707,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,95.02657251526509,18.55355575984923,5.752853606746789,11.033401435232523,0.0,22.795286384623637,0.0,9.967957041894417,0.0,82.70921153369746,5.752853606746789,24.26546827384644,0.0,0.0,0.0,0.0,0.0,11.761884949391115,15.720810648641205,0.0,0.0,77.55277505187675,29.421904755667146,0.0,11.033401435232523,0.0,28.68,0.0,0.0,0.0,0.0,0.0,16.189837917053232,76.38189145893291,0.0,17.828252017852726,35.09079544696987,0.0,0.0,1.8589846296290544,7.996126750279133,1.0678511583519423,2.224882780147432,1.1774202938900742,8.256940642608713,15.466900927642365,2.2842261507846153,0.0,0.65,23,1,2,0,0,0,0,1,1,2,0,0,2,1,3,1,13,0,0,0,0,0,9.235024904439564,2,6.966000000000006,103.27870000000006,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,95.76505800389864
100,SC1C=CC=CC=1/N=C/C1C=CC(=CC=1)N(C)C,-3,77.0,4.435547052154195,4.435547052154195,0.8865920781893005,0.8865920781893005,0.6521980057877298,10.833333333333334,256.37399999999997,240.24599999999995,256.103419512,92,0,0.07625374467618537,-0.37766089828041877,0.37766089828041877,0.07625374467618537,1.0,1.6666666666666667,2.2777777777777777,32.11691142827323,10.184095039416386,1.9542325312361986,-2.1115588585779737,2.2146913827395274,-2.0755628009745735,7.800704491705922,1.1314850943579995,2.3813039558790576,2.166546894519141,544.6749890908637,12.957819157813608,10.537793209206507,11.432220400206424,8.66470379794645,5.760839082827373,6.208052678327331,4.2328726387126085,4.714678326209749,2.6439240006887146,3.022094644062281,1.5759403566806989,1.7942772794320412,-1.7399999999999995,13906.815102333696,12.7100724385682,5.735538031701156,3.139512804215632,113.39354648821605,4.899909730850478,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,12.628789148012991,24.26546827384644,29.828919765543436,30.892814295091036,5.687386274683562,0.0,30.21816227691543,0.0,0.0,4.992404732635669,4.895483475517775,18.99525369620486,54.09438803938988,0.0,0.0,4.899909730850478,11.374772549367124,0.0,12.628789148012991,20.309944544889696,0.0,0.0,5.563451491696996,58.418824755846316,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,16.14632124189833,5.687386274683562,0.0,44.57541281873613,46.78657188534558,0.0,0.0,4.367117105166048,7.396556594860167,0.0,3.1494918605302207,0.0,16.064037488452172,1.8556481481481482,0.0,4.056037691732136,0.13333333333333333,18,0,2,0,0,0,0,2,0,2,0,0,3,1,3,0,3,0,0,0,0,0,4.049950214282476,2,3.7919000000000027,81.71700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.23907767039323
101,O=C1NC2C=CC=CC=2SC1C1C=CC(=CC=1)Cl,-3,94.0,12.077458427815571,12.077458427815571,0.014835600907029622,-0.21095679012345703,0.8479416517035145,18.055555555555557,275.76,265.67999999999995,275.01716261999997,90,0,0.24189920738428566,-0.3237977508323088,0.3237977508323088,0.24189920738428566,1.0555555555555556,1.7777777777777777,2.5555555555555554,35.49569156931293,10.12074154975234,2.2735606059870324,-2.2371421226968766,2.4303106323991317,-2.2238451518898072,8.001312387362962,-0.11545055693302651,2.389698208297913,1.9547133370614982,596.9979162169988,12.535169427003234,9.390613476643587,10.963039003589769,8.737183443017882,5.559000530789163,6.816617815053285,4.034852369070162,5.618221336356146,2.8006349415794514,4.384485079340448,1.908429961546017,3.150707474441824,-1.4499999999999997,19146.26204488288,11.629765476856461,4.6701123559641236,2.113792602087748,114.35031093672372,5.316788604006331,5.249938029982174,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,11.761884949391115,35.866408164078955,29.828919765543436,9.918116789259102,5.687386274683562,4.794537184071822,34.9573908436587,0.0,0.0,0.0,10.14542150549995,5.316788604006331,59.1170213531312,0.0,0.0,5.316788604006331,5.687386274683562,0.0,23.36282483962363,5.907179729351506,4.794537184071822,0.0,10.81338952167917,53.42642002321065,5.022633313741326,0.0,0.0,29.1,0.0,4.794537184071822,0.0,11.15711775933368,5.022633313741326,16.14632124189833,0.0,11.761884949391115,48.53093654769288,5.316788604006331,11.600939890232516,0.0,7.42962848793311,13.171949168556312,3.4002446827496433,1.8556635102600716,0.014835600907029622,15.238789660704946,0.0,0.0,0.0,0.07142857142857142,18,1,2,0,1,1,1,2,0,2,1,0,2,1,4,1,1,0,0,0,0,1,3.0173506361351308,3,4.1255000000000015,75.12170000000003,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,91.92728668393414
